,subscription,subscription_amount,visit_id,user_id
4480,1.0,141.0,5555705647,
4481,1.0,150.0,5555705650,
4482,1.0,142.0,5555705651,
4483,1.0,129.0,5555705654,
4484,1.0,141.0,5555705657,
4485,1.0,150.0,5555705663,
4486,1.0,122.0,5555705670,
4487,1.0,103.0,5555705671,
4488,1.0,150.0,5555705672,
4489,1.0,112.0,5555705675,
4490,1.0,122.0,5555705676,
4491,1.0,150.0,5555705677,
4492,1.0,99.0,5555705679,
4493,1.0,103.0,5555705681,
4494,1.0,150.0,5555705682,
4495,1.0,122.0,5555705686,
4496,1.0,103.0,5555705689,
4497,1.0,112.0,5555705690,
4498,1.0,103.0,5555705691,
4499,1.0,98.0,5555705693,
4500,1.0,150.0,5555705694,
4501,1.0,125.0,5555705695,
4502,1.0,126.0,5555705698,
4503,1.0,144.0,5555705700,
4504,1.0,150.0,5555705702,
4505,1.0,108.0,5555705703,
4506,1.0,150.0,5555705704,
4507,1.0,122.0,5555705708,
4508,1.0,131.0,5555705710,
4509,1.0,150.0,5555705711,
4510,1.0,138.0,5555705713,
4511,1.0,131.0,5555705715,
4512,1.0,121.0,5555705716,
4513,1.0,103.0,5555705723,
4514,1.0,122.0,5555705726,
4515,1.0,127.0,5555705727,
4516,1.0,102.0,5555705729,
4517,1.0,150.0,5555705732,
4518,1.0,141.0,5555705734,
4519,1.0,112.0,5555705738,
4520,1.0,103.0,5555705739,
4521,1.0,150.0,5555705740,
4522,1.0,122.0,5555705742,
4523,1.0,131.0,5555705744,
4524,1.0,118.0,5555705748,
4525,1.0,141.0,5555705749,
4526,1.0,131.0,5555705750,
4527,1.0,112.0,5555705753,
4528,1.0,140.0,5555705754,
4529,1.0,131.0,5555705757,
4530,1.0,150.0,5555705758,
4531,1.0,105.0,5555705759,
4532,1.0,122.0,5555705760,
4533,1.0,131.0,5555705761,
4534,1.0,122.0,5555705762,
4535,1.0,122.0,5555705764,
4536,1.0,141.0,5555705768,
4537,1.0,132.0,5555705769,
4538,1.0,103.0,5555705770,
4539,1.0,102.0,5555705772,
4540,1.0,138.0,5555705776,
4541,1.0,150.0,5555705780,
4542,1.0,122.0,5555705781,
4543,1.0,122.0,5555705783,
4544,1.0,141.0,5555705784,
4545,1.0,141.0,5555705786,
4546,1.0,112.0,5555705789,
4547,1.0,96.0,5555705790,
4548,1.0,150.0,5555705792,
4549,1.0,131.0,5555705793,
4550,1.0,103.0,5555705794,
4551,1.0,122.0,5555705796,
4552,1.0,122.0,5555705797,
4553,1.0,131.0,5555705802,
4554,1.0,122.0,5555705804,
4555,1.0,138.0,5555705805,
4556,1.0,122.0,5555705806,
4557,1.0,141.0,5555705811,
4558,1.0,122.0,5555705818,
4559,1.0,122.0,5555705822,
4560,1.0,141.0,5555705824,
4561,1.0,131.0,5555705832,
4562,1.0,105.0,5555705834,
4563,1.0,102.0,5555705836,
4564,1.0,122.0,5555705838,
4565,1.0,112.0,5555705839,
4566,1.0,118.0,5555705841,
4567,1.0,131.0,5555705844,
4568,1.0,136.0,5555705845,
4569,1.0,106.0,5555705846,
4570,1.0,150.0,5555705850,
4571,1.0,150.0,5555705851,
4572,1.0,122.0,5555705855,
4573,1.0,137.0,5555705862,
4574,1.0,150.0,5555705864,
4575,1.0,112.0,5555705865,
4576,1.0,122.0,5555705866,
4577,1.0,103.0,5555705868,
4578,1.0,103.0,5555705869,
4579,1.0,111.0,5555705871,
4580,1.0,112.0,5555705876,
4581,1.0,102.0,5555705879,
4582,1.0,68.0,5555705881,
4583,1.0,103.0,5555705883,
4584,1.0,141.0,5555705885,
4585,1.0,122.0,5555705888,
4586,1.0,147.0,5555705889,
4587,1.0,106.0,5555705891,
4588,1.0,141.0,5555705897,
4589,1.0,129.0,5555705898,
4590,1.0,122.0,5555705899,
4591,1.0,132.0,5555705900,
4592,1.0,131.0,5555705905,
4593,1.0,112.0,5555705906,
4594,1.0,141.0,5555705907,
4595,1.0,131.0,5555705908,
4596,1.0,112.0,5555705910,
4597,1.0,141.0,5555705915,
4598,1.0,150.0,5555705926,
4599,1.0,135.0,5555705931,
4600,1.0,112.0,5555705932,
4601,1.0,143.0,5555705937,
4602,1.0,150.0,5555705940,
4603,1.0,150.0,5555705943,
4604,1.0,150.0,5555705948,
4605,1.0,103.0,5555705952,
4606,1.0,83.0,5555705953,
4607,1.0,150.0,5555705954,
4608,1.0,17.0,5555705957,
4609,1.0,112.0,5555705960,
4610,1.0,142.0,5555705964,
4611,1.0,150.0,5555705967,
4612,1.0,140.0,5555705969,
4613,1.0,112.0,5555705971,
4614,1.0,141.0,5555705973,
4615,1.0,104.0,5555705974,
4616,1.0,122.0,5555705978,
4617,1.0,122.0,5555705980,
4618,1.0,114.0,5555705981,
4619,1.0,131.0,5555705983,
4620,1.0,33.0,5555705985,
4621,1.0,150.0,5555705987,
4622,1.0,136.0,5555705989,
4623,1.0,122.0,5555705992,
4624,1.0,150.0,5555705993,
4625,1.0,150.0,5555705998,
4626,1.0,112.0,5555705999,
4627,1.0,115.0,5555706001,
4628,1.0,122.0,5555706002,
4629,1.0,137.0,5555706004,
4630,1.0,122.0,5555706006,
4631,1.0,141.0,5555706013,
4632,1.0,112.0,5555706015,
4633,1.0,118.0,5555706016,
4634,1.0,150.0,5555706017,
4635,1.0,103.0,5555706019,
4636,1.0,120.0,5555706020,
4637,1.0,150.0,5555706021,
4638,1.0,34.0,5555706022,
4639,1.0,112.0,5555706028,
4640,1.0,103.0,5555706029,
4641,1.0,118.0,5555706032,
4642,1.0,150.0,5555706033,
4643,1.0,103.0,5555706036,
4644,1.0,150.0,5555706037,
4645,1.0,126.0,5555706040,
4646,1.0,141.0,5555706043,
4647,1.0,131.0,5555706044,
4648,1.0,113.0,5555706047,
4649,1.0,131.0,5555706048,
4650,1.0,141.0,5555706050,
4651,1.0,131.0,5555706052,
4652,1.0,122.0,5555706054,
4653,1.0,134.0,5555706058,
4654,1.0,115.0,5555706060,
4655,1.0,103.0,5555706064,
4656,1.0,141.0,5555706066,
4657,1.0,150.0,5555706068,
4658,1.0,150.0,5555706069,
4659,1.0,102.0,5555706070,
4660,1.0,101.0,5555706072,
4661,1.0,112.0,5555706078,
4662,1.0,150.0,5555706080,
4663,1.0,146.0,5555706081,
4664,1.0,138.0,5555706087,
4665,1.0,150.0,5555706088,
4666,1.0,150.0,5555706092,
4667,1.0,106.0,5555706093,
4668,1.0,131.0,5555706099,
4669,1.0,150.0,5555706101,
4670,1.0,131.0,5555706102,
4671,1.0,112.0,5555706104,
4672,1.0,109.0,5555706107,
4673,1.0,135.0,5555706109,
4674,1.0,150.0,5555706114,
4675,1.0,141.0,5555706115,
4676,1.0,131.0,5555706116,
4677,1.0,112.0,5555706117,
4678,1.0,140.0,5555706120,
4679,1.0,150.0,5555706127,
4680,1.0,112.0,5555706128,
4681,1.0,103.0,5555706129,
4682,1.0,103.0,5555706130,
4683,1.0,122.0,5555706131,
4684,1.0,113.0,5555706132,
4685,1.0,150.0,5555706133,
4686,1.0,150.0,5555706134,
4687,1.0,103.0,5555706136,
4688,1.0,141.0,5555706137,
4689,1.0,141.0,5555706139,
4690,1.0,150.0,5555706142,
4691,1.0,106.0,5555706147,
4692,1.0,141.0,5555706148,
4693,1.0,150.0,5555706149,
4694,1.0,122.0,5555706150,
4695,1.0,141.0,5555706152,
4696,1.0,103.0,5555706161,
4697,1.0,149.0,5555706163,
4698,1.0,140.0,5555706174,
4699,1.0,142.0,5555706177,
4700,1.0,128.0,5555706178,
4701,1.0,112.0,5555706179,
4702,1.0,141.0,5555706181,
4703,1.0,149.0,5555706182,
4704,1.0,112.0,5555706185,
4705,1.0,141.0,5555706188,
4706,1.0,112.0,5555706190,
4707,1.0,137.0,5555706191,
4708,1.0,150.0,5555706197,
4709,1.0,112.0,5555706198,
4710,1.0,131.0,5555706200,
4711,1.0,98.0,5555706201,
4712,1.0,112.0,5555706202,
4713,1.0,131.0,5555706203,
4714,1.0,112.0,5555706204,
4715,1.0,150.0,5555706205,
4716,1.0,95.0,5555706206,
4717,1.0,112.0,5555706210,
4718,1.0,112.0,5555706211,
4719,1.0,122.0,5555706212,
4720,1.0,131.0,5555706214,
4721,1.0,113.0,5555706215,
4722,1.0,131.0,5555706218,
4723,1.0,112.0,5555706219,
4724,1.0,122.0,5555706222,
4725,1.0,105.0,5555706223,
4726,1.0,127.0,5555706225,
4727,1.0,141.0,5555706227,
4728,1.0,103.0,5555706230,
4729,1.0,149.0,5555706234,
4730,1.0,103.0,5555706235,
4731,1.0,112.0,5555706237,
4732,1.0,141.0,5555706240,
4733,1.0,122.0,5555706241,
4734,1.0,146.0,5555706245,
4735,1.0,103.0,5555706246,
4736,1.0,141.0,5555706248,
4737,1.0,141.0,5555706252,
4738,1.0,150.0,5555706253,
4739,1.0,103.0,5555706254,
4740,1.0,47.0,5555706259,
4741,1.0,104.0,5555706260,
4742,1.0,142.0,5555706261,
4743,1.0,139.0,5555706263,
4744,1.0,131.0,5555706265,
4745,1.0,122.0,5555706272,
4746,1.0,42.0,5555706273,
4747,1.0,103.0,5555706284,
4748,1.0,112.0,5555706292,
4749,1.0,105.0,5555706295,
4750,1.0,141.0,5555706296,
4751,1.0,141.0,5555706298,
4752,1.0,150.0,5555706301,
4753,1.0,131.0,5555706303,
4754,1.0,110.0,5555706304,
4755,1.0,121.0,5555706305,
4756,1.0,141.0,5555706307,
4757,1.0,150.0,5555706308,
4758,1.0,131.0,5555706309,
4759,1.0,135.0,5555706310,
4760,1.0,141.0,5555706315,
4761,1.0,150.0,5555706316,
4762,1.0,131.0,5555706317,
4763,1.0,130.0,5555706324,
4764,1.0,141.0,5555706325,
4765,1.0,131.0,5555706328,
4766,1.0,150.0,5555706329,
4767,1.0,103.0,5555706330,
4768,1.0,150.0,5555706332,
4769,1.0,131.0,5555706333,
4770,1.0,150.0,5555706335,
4771,1.0,122.0,5555706343,
4772,1.0,131.0,5555706345,
4773,1.0,131.0,5555706348,
4774,1.0,122.0,5555706350,
4775,1.0,122.0,5555706354,
4776,1.0,98.0,5555706355,
4777,1.0,150.0,5555706359,
4778,1.0,131.0,5555706361,
4779,1.0,112.0,5555706363,
4780,1.0,131.0,5555706366,
4781,1.0,98.0,5555706371,
4782,1.0,103.0,5555706373,
4783,1.0,150.0,5555706377,
4784,1.0,150.0,5555706380,
4785,1.0,122.0,5555706382,
4786,1.0,122.0,5555706383,
4787,1.0,122.0,5555706385,
4788,1.0,104.0,5555706386,
4789,1.0,129.0,5555706387,
4790,1.0,122.0,5555706389,
4791,1.0,150.0,5555706391,
4792,1.0,150.0,5555706392,
4793,1.0,112.0,5555706393,
4794,1.0,150.0,5555706395,
4795,1.0,112.0,5555706396,
4796,1.0,122.0,5555706397,
4797,1.0,141.0,5555706404,
4798,1.0,103.0,5555706407,
4799,1.0,103.0,5555706408,
4800,1.0,150.0,5555706410,
4801,1.0,150.0,5555706413,
4802,1.0,97.0,5555706422,
4803,1.0,131.0,5555706423,
4804,1.0,150.0,5555706426,
4805,1.0,103.0,5555706429,
4806,1.0,98.0,5555706431,
4807,1.0,150.0,5555706432,
4808,1.0,150.0,5555706435,
4809,1.0,150.0,5555706436,
4810,1.0,110.0,5555706439,
4811,1.0,150.0,5555706440,
4812,1.0,129.0,5555706441,
4813,1.0,150.0,5555706442,
4814,1.0,112.0,5555706446,
4815,1.0,150.0,5555706447,
4816,1.0,149.0,5555706454,
4817,1.0,131.0,5555706455,
4818,1.0,150.0,5555706458,
4819,1.0,112.0,5555706459,
4820,1.0,83.0,5555706461,
4821,1.0,122.0,5555706463,
4822,1.0,150.0,5555706464,
4823,1.0,150.0,5555706465,
4824,1.0,128.0,5555706467,
4825,1.0,127.0,5555706468,
4826,1.0,112.0,5555706469,
4827,1.0,103.0,5555706476,
4828,1.0,103.0,5555706479,
4829,1.0,138.0,5555706484,
4830,1.0,122.0,5555706486,
4831,1.0,122.0,5555706488,
4832,1.0,150.0,5555706489,
4833,1.0,149.0,5555706490,
4834,1.0,150.0,5555706494,
4835,1.0,112.0,5555706495,
4836,1.0,74.0,5555706496,
4837,1.0,131.0,5555706498,
4838,1.0,131.0,5555706505,
4839,1.0,112.0,5555706508,
4840,1.0,123.0,5555706509,
4841,1.0,105.0,5555706511,
4842,1.0,131.0,5555706515,
4843,1.0,150.0,5555706516,
4844,1.0,141.0,5555706524,
4845,1.0,131.0,5555706526,
4846,1.0,108.0,5555706528,
4847,1.0,150.0,5555706530,
4848,1.0,150.0,5555706537,
4849,1.0,139.0,5555706543,
4850,1.0,103.0,5555706545,
4851,1.0,150.0,5555706547,
4852,1.0,129.0,5555706548,
4853,1.0,150.0,5555706551,
4854,1.0,125.0,5555706553,
4855,1.0,117.0,5555706554,
4856,1.0,103.0,5555706555,
4857,1.0,117.0,5555706560,
4858,1.0,124.0,5555706562,
4859,1.0,116.0,5555706563,
4860,1.0,141.0,5555706564,
4861,1.0,132.0,5555706567,
4862,1.0,103.0,5555706568,
4863,1.0,103.0,5555706570,
4864,1.0,122.0,5555706573,
4865,1.0,112.0,5555706574,
4866,1.0,113.0,5555706575,
4867,1.0,39.0,5555706578,
4868,1.0,150.0,5555706583,
4869,1.0,150.0,5555706588,
4870,1.0,100.0,5555706589,
4871,1.0,108.0,5555706594,
4872,1.0,150.0,5555706595,
4873,1.0,99.0,5555706598,
4874,1.0,125.0,5555706599,
4875,1.0,142.0,5555706600,
4876,1.0,150.0,5555706601,
4877,1.0,112.0,5555706608,
4878,1.0,106.0,5555706613,
4879,1.0,131.0,5555706614,
4880,1.0,149.0,5555706618,
4881,1.0,103.0,5555706619,
4882,1.0,112.0,5555706621,
4883,1.0,136.0,5555706623,
4884,1.0,150.0,5555706629,
4885,1.0,121.0,5555706631,
4886,1.0,101.0,5555706632,
4887,1.0,150.0,5555706638,
4888,1.0,131.0,5555706639,
4889,1.0,150.0,5555706640,
4890,1.0,150.0,5555706645,
4891,1.0,131.0,5555706646,
4892,1.0,122.0,5555706648,
4893,1.0,129.0,5555706651,
4894,1.0,141.0,5555706652,
4895,1.0,96.0,5555706653,
4896,1.0,112.0,5555706654,
4897,1.0,112.0,5555706656,
4898,1.0,141.0,5555706665,
4899,1.0,112.0,5555706666,
4900,1.0,103.0,5555706667,
4901,1.0,150.0,5555706668,
4902,1.0,123.0,5555706669,
4903,1.0,141.0,5555706670,
4904,1.0,132.0,5555706671,
4905,1.0,141.0,5555706673,
4906,1.0,98.0,5555706674,
4907,1.0,97.0,5555706675,
4908,1.0,150.0,5555706678,
4909,1.0,122.0,5555706686,
4910,1.0,131.0,5555706688,
4911,1.0,122.0,5555706691,
4912,1.0,122.0,5555706693,
4913,1.0,131.0,5555706694,
4914,1.0,150.0,5555706697,
4915,1.0,150.0,5555706700,
4916,1.0,126.0,5555706707,
4917,1.0,141.0,5555706709,
4918,1.0,112.0,5555706712,
4919,1.0,116.0,5555706715,
4920,1.0,112.0,5555706716,
4921,1.0,122.0,5555706717,
4922,1.0,131.0,5555706718,
4923,1.0,103.0,5555706726,
4924,1.0,112.0,5555706729,
4925,1.0,121.0,5555706730,
4926,1.0,103.0,5555706731,
4927,1.0,141.0,5555706732,
4928,1.0,141.0,5555706733,
4929,1.0,145.0,5555706734,
4930,1.0,150.0,5555706735,
4931,1.0,141.0,5555706740,
4932,1.0,131.0,5555706741,
4933,1.0,122.0,5555706743,
4934,1.0,122.0,5555706755,
4935,1.0,131.0,5555706756,
4936,1.0,141.0,5555706759,
4937,1.0,122.0,5555706764,
4938,1.0,122.0,5555706765,
4939,1.0,112.0,5555706768,
4940,1.0,103.0,5555706774,
4941,1.0,150.0,5555706775,
4942,1.0,103.0,5555706781,
4943,1.0,103.0,5555706783,
4944,1.0,99.0,5555706790,
4945,1.0,131.0,5555706797,
4946,1.0,101.0,5555706798,
4947,1.0,150.0,5555706803,
4948,1.0,150.0,5555706804,
4949,1.0,20.0,5555706805,
4950,1.0,28.0,5555706807,
4951,1.0,146.0,5555706810,
4952,1.0,112.0,5555706811,
4953,1.0,141.0,5555706812,
4954,1.0,122.0,5555706819,
4955,1.0,112.0,5555706820,
4956,1.0,103.0,5555706821,
4957,1.0,150.0,5555706823,
4958,1.0,131.0,5555706824,
4959,1.0,141.0,5555706826,
4960,1.0,122.0,5555706827,
4961,1.0,122.0,5555706829,
4962,1.0,122.0,5555706836,
4963,1.0,112.0,5555706837,
4964,1.0,131.0,5555706838,
4965,1.0,131.0,5555706839,
4966,1.0,119.0,5555706840,
4967,1.0,150.0,5555706841,
4968,1.0,112.0,5555706842,
4969,1.0,150.0,5555706847,
4970,1.0,150.0,5555706849,
4971,1.0,140.0,5555706853,
4972,1.0,112.0,5555706854,
4973,1.0,128.0,5555706856,
4974,1.0,150.0,5555706857,
4975,1.0,138.0,5555706861,
4976,1.0,102.0,5555706862,
4977,1.0,122.0,5555706869,
4978,1.0,130.0,5555706871,
4979,1.0,112.0,5555706877,
4980,1.0,104.0,5555706880,
4981,1.0,97.0,5555706881,
4982,1.0,140.0,5555706882,
4983,1.0,115.0,5555706886,
4984,1.0,150.0,5555706888,
4985,1.0,150.0,5555706890,
4986,1.0,141.0,5555706892,
4987,1.0,150.0,5555706894,
4988,1.0,122.0,5555706899,
4989,1.0,131.0,5555706903,
4990,1.0,112.0,5555706906,
4991,1.0,122.0,5555706908,
4992,1.0,131.0,5555706912,
4993,1.0,141.0,5555706915,
4994,1.0,150.0,5555706916,
4995,1.0,150.0,5555706918,
4996,1.0,115.0,5555706923,
4997,1.0,65.0,5555706926,
4998,1.0,150.0,5555706929,
4999,1.0,103.0,5555706930,
5000,1.0,96.0,5555706931,
5001,1.0,129.0,5555706932,
5002,1.0,150.0,5555706933,
5003,1.0,144.0,5555706934,
5004,1.0,126.0,5555706936,
5005,1.0,112.0,5555706938,
5006,1.0,150.0,5555706940,
5007,1.0,150.0,5555706941,
5008,1.0,131.0,5555706944,
5009,1.0,150.0,5555706945,
5010,1.0,131.0,5555706948,
5011,1.0,116.0,5555706949,
5012,1.0,136.0,5555706950,
5013,1.0,131.0,5555706952,
5014,1.0,150.0,5555706953,
5015,1.0,95.0,5555706954,
5016,1.0,131.0,5555706955,
5017,1.0,103.0,5555706962,
5018,1.0,141.0,5555706964,
5019,1.0,103.0,5555706968,
5020,1.0,103.0,5555706969,
5021,1.0,150.0,5555706974,
5022,1.0,109.0,5555706977,
5023,1.0,131.0,5555706979,
5024,1.0,131.0,5555706981,
5025,1.0,150.0,5555706986,
5026,1.0,112.0,5555706987,
5027,1.0,132.0,5555706989,
5028,1.0,129.0,5555706991,
5029,1.0,136.0,5555706992,
5030,1.0,131.0,5555706994,
5031,1.0,128.0,5555707002,
5032,1.0,141.0,5555707004,
5033,1.0,115.0,5555707007,
5034,1.0,122.0,5555707012,
5035,1.0,150.0,5555707015,
5036,1.0,131.0,5555707016,
5037,1.0,144.0,5555707017,
5038,1.0,112.0,5555707018,
5039,1.0,95.0,5555707019,
5040,1.0,141.0,5555707020,
5041,1.0,112.0,5555707030,
5042,1.0,96.0,5555707034,
5043,1.0,95.0,5555707035,
5044,1.0,112.0,5555707036,
5045,1.0,150.0,5555707038,
5046,1.0,131.0,5555707039,
5047,1.0,150.0,5555707045,
5048,1.0,136.0,5555707046,
5049,1.0,122.0,5555707051,
5050,1.0,128.0,5555707052,
5051,1.0,141.0,5555707054,
5052,1.0,98.0,5555707055,
5053,1.0,148.0,5555707058,
5054,1.0,121.0,5555707059,
5055,1.0,150.0,5555707064,
5056,1.0,141.0,5555707065,
5057,1.0,122.0,5555707066,
5058,1.0,103.0,5555707069,
5059,1.0,122.0,5555707070,
5060,1.0,122.0,5555707073,
5061,1.0,130.0,5555707075,
5062,1.0,103.0,5555707078,
5063,1.0,122.0,5555707079,
5064,1.0,141.0,5555707080,
5065,1.0,131.0,5555707081,
5066,1.0,128.0,5555707086,
5067,1.0,112.0,5555707087,
5068,1.0,132.0,5555707088,
5069,1.0,104.0,5555707091,
5070,1.0,150.0,5555707092,
5071,1.0,113.0,5555707093,
5072,1.0,122.0,5555707095,
5073,1.0,131.0,5555707098,
5074,1.0,150.0,5555707101,
5075,1.0,112.0,5555707104,
5076,1.0,150.0,5555707106,
5077,1.0,112.0,5555707107,
5078,1.0,119.0,5555707108,
5079,1.0,104.0,5555707109,
5080,1.0,131.0,5555707111,
5081,1.0,103.0,5555707114,
5082,1.0,150.0,5555707118,
5083,1.0,150.0,5555707119,
5084,1.0,129.0,5555707120,
5085,1.0,96.0,5555707123,
5086,1.0,127.0,5555707125,
5087,1.0,150.0,5555707128,
5088,1.0,112.0,5555707129,
5089,1.0,131.0,5555707132,
5090,1.0,90.0,5555707145,
5091,1.0,141.0,5555707152,
5092,1.0,141.0,5555707156,
5093,1.0,33.0,5555707157,
5094,1.0,103.0,5555707158,
5095,1.0,112.0,5555707162,
5096,1.0,150.0,5555707164,
5097,1.0,141.0,5555707167,
5098,1.0,98.0,5555707168,
5099,1.0,150.0,5555707172,
5100,1.0,122.0,5555707181,
5101,1.0,103.0,5555707183,
5102,1.0,103.0,5555707185,
5103,1.0,122.0,5555707187,
5104,1.0,124.0,5555707192,
5105,1.0,150.0,5555707193,
5106,1.0,122.0,5555707194,
5107,1.0,100.0,5555707196,
5108,1.0,127.0,5555707200,
5109,1.0,122.0,5555707201,
5110,1.0,150.0,5555707202,
5111,1.0,117.0,5555707211,
5112,1.0,131.0,5555707213,
5113,1.0,122.0,5555707214,
5114,1.0,99.0,5555707219,
5115,1.0,148.0,5555707221,
5116,1.0,112.0,5555707228,
5117,1.0,122.0,5555707233,
5118,1.0,109.0,5555707235,
5119,1.0,103.0,5555707237,
5120,1.0,69.0,5555707243,
5121,1.0,143.0,5555707245,
5122,1.0,150.0,5555707246,
5123,1.0,105.0,5555707247,
5124,1.0,104.0,5555707249,
5125,1.0,122.0,5555707251,
5126,1.0,141.0,5555707252,
5127,1.0,101.0,5555707258,
5128,1.0,131.0,5555707259,
5129,1.0,114.0,5555707260,
5130,1.0,150.0,5555707261,
5131,1.0,122.0,5555707263,
5132,1.0,131.0,5555707265,
5133,1.0,139.0,5555707267,
5134,1.0,112.0,5555707268,
5135,1.0,69.0,5555707269,
5136,1.0,95.0,5555707270,
5137,1.0,142.0,5555707271,
5138,1.0,150.0,5555707278,
5139,1.0,131.0,5555707279,
5140,1.0,114.0,5555707280,
5141,1.0,103.0,5555707281,
5142,1.0,150.0,5555707283,
5143,1.0,141.0,5555707288,
5144,1.0,131.0,5555707290,
5145,1.0,150.0,5555707293,
5146,1.0,150.0,5555707295,
5147,1.0,150.0,5555707296,
5148,1.0,143.0,5555707297,
5149,1.0,141.0,5555707300,
5150,1.0,141.0,5555707303,
5151,1.0,105.0,5555707304,
5152,1.0,112.0,5555707306,
5153,1.0,103.0,5555707307,
5154,1.0,115.0,5555707308,
5155,1.0,150.0,5555707311,
5156,1.0,141.0,5555707312,
5157,1.0,103.0,5555707315,
5158,1.0,103.0,5555707316,
5159,1.0,103.0,5555707318,
5160,1.0,112.0,5555707320,
5161,1.0,141.0,5555707321,
5162,1.0,112.0,5555707322,
5163,1.0,112.0,5555707323,
5164,1.0,112.0,5555707325,
5165,1.0,112.0,5555707326,
5166,1.0,141.0,5555707327,
5167,1.0,143.0,5555707329,
5168,1.0,150.0,5555707330,
5169,1.0,141.0,5555707334,
5170,1.0,132.0,5555707336,
5171,1.0,131.0,5555707337,
5172,1.0,110.0,5555707338,
5173,1.0,112.0,5555707346,
5174,1.0,141.0,5555707347,
5175,1.0,150.0,5555707349,
5176,1.0,112.0,5555707350,
5177,1.0,150.0,5555707352,
5178,1.0,131.0,5555707353,
5179,1.0,131.0,5555707354,
5180,1.0,128.0,5555707356,
5181,1.0,137.0,5555707359,
5182,1.0,150.0,5555707361,
5183,1.0,135.0,5555707362,
5184,1.0,150.0,5555707363,
5185,1.0,150.0,5555707366,
5186,1.0,150.0,5555707368,
5187,1.0,127.0,5555707376,
5188,1.0,112.0,5555707377,
5189,1.0,115.0,5555707378,
5190,1.0,112.0,5555707379,
5191,1.0,144.0,5555707380,
5192,1.0,103.0,5555707385,
5193,1.0,101.0,5555707388,
5194,1.0,23.0,5555707389,
5195,1.0,150.0,5555707392,
5196,1.0,122.0,5555707393,
5197,1.0,122.0,5555707394,
5198,1.0,105.0,5555707395,
5199,1.0,150.0,5555707398,
5200,1.0,141.0,5555707400,
5201,1.0,150.0,5555707402,
5202,1.0,103.0,5555707403,
5203,1.0,150.0,5555707404,
5204,1.0,150.0,5555707405,
5205,1.0,122.0,5555707406,
5206,1.0,112.0,5555707409,
5207,1.0,150.0,5555707410,
5208,1.0,105.0,5555707411,
5209,1.0,122.0,5555707412,
5210,1.0,141.0,5555707413,
5211,1.0,102.0,5555707414,
5212,1.0,150.0,5555707417,
5213,1.0,141.0,5555707419,
5214,1.0,112.0,5555707427,
5215,1.0,111.0,5555707428,
5216,1.0,131.0,5555707431,
5217,1.0,150.0,5555707432,
5218,1.0,115.0,5555707436,
5219,1.0,131.0,5555707442,
5220,1.0,141.0,5555707443,
5221,1.0,132.0,5555707445,
5222,1.0,103.0,5555707451,
5223,1.0,141.0,5555707452,
5224,1.0,150.0,5555707455,
5225,1.0,131.0,5555707459,
5226,1.0,141.0,5555707463,
5227,1.0,112.0,5555707471,
5228,1.0,112.0,5555707474,
5229,1.0,112.0,5555707478,
5230,1.0,141.0,5555707482,
5231,1.0,141.0,5555707485,
5232,1.0,141.0,5555707487,
5233,1.0,112.0,5555707489,
5234,1.0,141.0,5555707490,
5235,1.0,122.0,5555707491,
5236,1.0,131.0,5555707494,
5237,1.0,131.0,5555707495,
5238,1.0,112.0,5555707497,
5239,1.0,112.0,5555707502,
5240,1.0,111.0,5555707503,
5241,1.0,150.0,5555707506,
5242,1.0,131.0,5555707509,
5243,1.0,150.0,5555707516,
5244,1.0,141.0,5555707517,
5245,1.0,132.0,5555707520,
5246,1.0,141.0,5555707525,
5247,1.0,135.0,5555707526,
5248,1.0,122.0,5555707530,
5249,1.0,131.0,5555707531,
5250,1.0,122.0,5555707533,
5251,1.0,103.0,5555707536,
5252,1.0,122.0,5555707537,
5253,1.0,150.0,5555707538,
5254,1.0,150.0,5555707539,
5255,1.0,131.0,5555707540,
5256,1.0,102.0,5555707542,
5257,1.0,150.0,5555707545,
5258,1.0,122.0,5555707547,
5259,1.0,134.0,5555707549,
5260,1.0,150.0,5555707550,
5261,1.0,131.0,5555707557,
5262,1.0,134.0,5555707559,
5263,1.0,122.0,5555707561,
5264,1.0,112.0,5555707562,
5265,1.0,150.0,5555707566,
5266,1.0,150.0,5555707577,
5267,1.0,150.0,5555707586,
5268,1.0,150.0,5555707589,
5269,1.0,141.0,5555707591,
5270,1.0,103.0,5555707592,
5271,1.0,150.0,5555707595,
5272,1.0,131.0,5555707596,
5273,1.0,150.0,5555707597,
5274,1.0,112.0,5555707598,
5275,1.0,131.0,5555707601,
5276,1.0,150.0,5555707602,
5277,1.0,150.0,5555707609,
5278,1.0,89.0,5555707610,
5279,1.0,150.0,5555707611,
5280,1.0,115.0,5555707612,
5281,1.0,150.0,5555707614,
5282,1.0,141.0,5555707615,
5283,1.0,133.0,5555707616,
5284,1.0,122.0,5555707619,
5285,1.0,112.0,5555707620,
5286,1.0,149.0,5555707622,
5287,1.0,122.0,5555707623,
5288,1.0,150.0,5555707625,
5289,1.0,150.0,5555707631,
5290,1.0,150.0,5555707636,
5291,1.0,112.0,5555707638,
5292,1.0,150.0,5555707639,
5293,1.0,113.0,5555707641,
5294,1.0,141.0,5555707642,
5295,1.0,134.0,5555707646,
5296,1.0,112.0,5555707647,
5297,1.0,134.0,5555707650,
5298,1.0,141.0,5555707652,
5299,1.0,97.0,5555707653,
5300,1.0,124.0,5555707654,
5301,1.0,150.0,5555707655,
